time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/explained_variance,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/value_loss,train/clip_fraction
949,2559,5240832,5520,0.018926203,977.14,0.0001190304,56.42833531,10232,0.9681227803230286,-0.02911543846130371,-3.7281836345791817,-0.03215046974946745,0.15,0.17199666984379292,0.2364501953125
949,2560,5242880,5523,0.017654315,980.24,0.00011897920000000001,56.46507733000001,10236,0.9371678233146667,0.004833124577999115,-3.676573008298874,-0.031501291116001084,0.15,0.23699533380568027,0.2391357421875
949,2561,5244928,5525,0.020019352,984.42,0.00011892800000000001,56.7709096,10240,0.9620771408081055,-0.0371965728700161,-3.752798840403557,-0.03285923812654801,0.15,0.18387589417397976,0.237060546875
949,2562,5246976,5527,0.01729133,984.88,0.0001188768,56.69467752,10244,0.9707311391830444,-0.02835586667060852,-3.8083954602479935,-0.033042228664271533,0.15,0.18690036982297897,0.2305908203125
949,2563,5249024,5529,0.018558886,991.03,0.0001188256,57.031602809999995,10248,0.9736303091049194,-0.045610666275024414,-3.898459330201149,-0.031969948759069666,0.15,0.15481390478089452,0.2325439453125
949,2564,5251072,5531,0.016373195,991.03,0.0001187744,57.031602809999995,10252,0.9617825746536255,-0.05146224796772003,-3.728233829140663,-0.03637549316044897,0.15,0.14781048754230142,0.2166748046875
949,2565,5253120,5533,0.018419558,991.43,0.00011872320000000001,56.99029054999999,10256,0.8339420557022095,-0.01225128024816513,-3.543361075222492,-0.031249353982275352,0.15,0.22344732843339443,0.2423095703125
949,2566,5255168,5536,0.01970039,986.92,0.000118672,56.669438789999994,10260,0.8884965181350708,-0.004110664129257202,-3.6184835582971573,-0.02626598151982762,0.15,0.2625589994713664,0.2840576171875
949,2567,5257216,5538,0.019445932,979.86,0.0001186208,56.11819568999999,10264,0.9685232043266296,-0.05084376037120819,-3.8382044956088066,-0.03225414652843028,0.15,0.1692600215319544,0.24267578125
949,2568,5259264,5540,0.016710432,992.66,0.0001185696,56.927189199999994,10268,0.9722306728363037,-0.05223105102777481,-3.967912547290325,-0.03254157037008554,0.15,0.1601723951753229,0.2342529296875
949,2569,5261312,5542,0.018089944,993.65,0.0001185184,57.01906349000001,10272,0.9632012248039246,-0.047810714691877365,-3.638284347951412,-0.03153757288237102,0.15,0.14236487541347742,0.23681640625
949,2570,5263360,5544,0.017097054,994.37,0.0001184672,57.067549789999994,10276,0.9587228894233704,-0.04700123518705368,-3.714128464460373,-0.03659612042247318,0.15,0.1630705411080271,0.2296142578125
949,2571,5265408,5546,0.018424604,994.37,0.000118416,57.067549789999994,10280,0.9482736587524414,-0.021754391491413116,-3.778351716697216,-0.032842802233062685,0.15,0.18941817665472627,0.2330322265625
949,2572,5267456,5549,0.016596265,993.59,0.0001183648,56.879318080000004,10284,0.9335243701934814,-0.014852672815322876,-3.840971879661083,-0.02860058713122271,0.15,0.2709836666472256,0.2125244140625
949,2573,5269504,5551,0.01680502,998.37,0.00011831359999999999,57.14063963999999,10288,0.9667946100234985,-0.05850537121295929,-3.634171411395073,-0.03270720946602523,0.15,0.1638978107366711,0.24462890625
949,2574,5271552,5553,0.017283157,1000.66,0.00011826239999999999,57.207009209999995,10292,0.9144881963729858,-0.024727627635002136,-3.5981825664639473,-0.030896795768057927,0.15,0.23029443388804793,0.237548828125
949,2575,5273600,5555,0.017526394,992.8,0.0001182112,56.55055464,10296,0.9497325420379639,-0.039696723222732544,-3.59355029463768,-0.03207295321044512,0.15,0.17470682878047228,0.2313232421875
949,2576,5275648,5557,0.016495075,995.18,0.00011816,56.71871064,10300,0.9069552421569824,-0.006018549203872681,-3.662575103342533,-0.02665331307798624,0.15,0.2836927641183138,0.231201171875
949,2577,5277696,5559,0.01803108,990.79,0.00011810880000000002,56.291810850000005,10304,0.9406133890151978,-0.029078476130962372,-3.669457197189331,-0.029598299181088805,0.15,0.20847515016794205,0.2171630859375
949,2578,5279744,5561,0.01468033,990.79,0.00011805760000000001,56.291810850000005,10308,0.9152538776397705,0.010431289672851562,-3.6472870856523514,-0.025279203720856458,0.15,0.2830072967335582,0.1917724609375
949,2579,5281792,5564,0.015873715,1008.4,0.00011800640000000001,57.57518588000002,10312,0.949901282787323,-0.030270524322986603,-3.7453260868787766,-0.03125035617267713,0.15,0.18958576582372189,0.20458984375
949,2580,5283840,5566,0.016982965,1005.62,0.00011795520000000002,57.62882016,10316,0.9626075029373169,-0.0348031148314476,-3.6998041793704033,-0.02955963640124537,0.15,0.20481348922476172,0.2235107421875
949,2581,5285888,5568,0.017315857,1003.82,0.00011790400000000001,57.41170952,10320,0.9517765045166016,-0.007415398955345154,-3.8822714909911156,-0.03235939852311276,0.15,0.22761678881943226,0.2210693359375
949,2582,5287936,5570,0.018190004,1014.59,0.00011785280000000001,58.248088800000005,10324,0.9457990527153015,-0.018884845077991486,-3.7873545438051224,-0.02807042379572522,0.15,0.25449354806914926,0.219482421875
949,2583,5289984,5572,0.016511906,1015.24,0.00011780160000000001,58.32707654,10328,0.950351893901825,-0.016245156526565552,-3.6598194241523743,-0.02869192135403864,0.15,0.2088438281789422,0.229736328125
949,2584,5292032,5575,0.01946022,1005.34,0.0001177504,57.709615910000004,10332,0.9062513113021851,-0.027410008013248444,-3.6704461202025414,-0.02959625268704258,0.15,0.2195772253908217,0.2484130859375
949,2585,5294080,5577,0.018437017,1009.97,0.0001176992,58.16299508000001,10336,0.9259777665138245,0.028148382902145386,-3.643709048628807,-0.023532153834821656,0.15,0.3097508940845728,0.2569580078125
949,2586,5296128,5579,0.017342221,1009.97,0.00011764800000000001,58.16299508000001,10340,0.9183903336524963,-0.01967177540063858,-3.5148869901895523,-0.033581088413484395,0.15,0.20363045204430819,0.2330322265625
949,2587,5298176,5581,0.01712038,1009.97,0.0001175968,58.16299508000001,10344,0.8028872013092041,-0.01457776129245758,-3.7562788650393486,-0.03136087817256339,0.15,0.2762283659540117,0.2503662109375
949,2588,5300224,5583,0.015505796,998.08,0.0001175456,57.3460041,10348,0.943462610244751,-0.04146618768572807,-3.8778359666466713,-0.03283186249609571,0.15,0.1774929293897003,0.2222900390625
949,2589,5302272,5585,0.016646886,1003.14,0.0001174944,57.707225419999986,10352,0.9457331299781799,0.0021498799324035645,-3.829011991620064,-0.027722283266484737,0.15,0.24582481710240245,0.221435546875
949,2590,5304320,5588,0.01436968,1002.02,0.0001174432,57.98242726,10356,0.9363130927085876,0.012932226061820984,-3.5797241255640984,-0.03125746798468754,0.15,0.3150119800120592,0.1912841796875
949,2591,5306368,5590,0.019299973,1007.61,0.000117392,58.409364290000006,10360,0.9406808018684387,0.07488454133272171,-3.698969393968582,-0.019090716901700944,0.15,0.3580213552340865,0.2679443359375
949,2592,5308416,5592,0.015106541,1007.61,0.0001173408,58.409364290000006,10364,0.9010382890701294,0.05152764916419983,-3.6498453095555305,-0.02657068200642243,0.15,0.32628596341237426,0.2271728515625
949,2593,5310464,5594,0.01459553,1011.81,0.0001172896,58.890601270000005,10368,0.899912416934967,0.010299772024154663,-3.774436056613922,-0.029166619409807026,0.15,0.2960984529927373,0.2042236328125
949,2594,5312512,5596,0.016441783,996.34,0.00011723839999999999,57.898315389999986,10372,0.9354279637336731,0.043753206729888916,-3.7760300412774086,-0.028171356942038983,0.15,0.27640789933502674,0.2271728515625
949,2595,5314560,5599,0.015966902,996.6,0.00011718719999999999,57.931233089999985,10376,0.8965297937393188,0.0949339047074318,-3.7173437252640724,-0.02726607004296966,0.15,0.4649542551487684,0.220703125
949,2596,5316608,5601,0.015913576,990.79,0.000117136,57.703902249999985,10380,0.8851376175880432,0.021236002445220947,-3.7923175245523453,-0.029043166083283722,0.15,0.27926897164434195,0.2242431640625
949,2597,5318656,5603,0.016137429,985.49,0.0001170848,57.407480289999995,10384,0.9055219292640686,0.005801372230052948,-3.734699100255966,-0.027424196334322914,0.15,0.275674419477582,0.2216796875
949,2598,5320704,5605,0.016108893,983.38,0.00011703359999999999,57.28978590999999,10388,0.9211329817771912,0.01896584779024124,-3.7754556834697723,-0.0234646820317721,0.15,0.28557532746344805,0.19384765625
949,2599,5322752,5607,0.015592107,985.32,0.00011698239999999999,57.444531839999996,10392,0.8946345448493958,0.0160067081451416,-3.751183897256851,-0.024363830583752133,0.15,0.3479232955724001,0.2100830078125
949,2600,5324800,5609,0.017581102,988.98,0.00011693120000000001,57.74572187999999,10396,0.9269306659698486,-0.02223130315542221,-3.619655065238476,-0.0231698641582625,0.15,0.2237788885831833,0.258056640625
949,2601,5326848,5611,0.0132734105,988.49,0.00011688000000000002,57.72784438000001,10400,0.9303606748580933,0.08805810660123825,-3.713027596473694,-0.02343901665881276,0.15,0.3462561327032745,0.1776123046875
949,2602,5328896,5614,0.017921021,980.28,0.00011682880000000002,57.21366747,10404,0.9425250887870789,-0.01267099380493164,-3.8053483441472054,-0.03111126073054038,0.15,0.2626854730769992,0.2259521484375
949,2603,5330944,5616,0.017283415,980.38,0.00011677760000000001,57.40233721,10408,0.9398217797279358,0.0028376206755638123,-4.0040342435240746,-0.02542049073963426,0.15,0.28897738410159945,0.23193359375
949,2604,5332992,5618,0.018910341,973.47,0.00011672640000000001,57.04586948999999,10412,0.9245486259460449,0.025555282831192017,-3.7721280083060265,-0.023238930763909593,0.15,0.27352437237277627,0.2484130859375
949,2605,5335040,5620,0.014868665,973.47,0.0001166752,57.04586948999999,10416,0.8848901391029358,0.059261173009872437,-3.8274980038404465,-0.029504125035600737,0.15,0.3181109046563506,0.204345703125
949,2606,5337088,5622,0.014700031,976.36,0.00011662400000000001,57.34309807999999,10420,0.918157160282135,0.00993625819683075,-3.9218539968132973,-0.02648662350839004,0.15,0.2891161567531526,0.1998291015625
949,2607,5339136,5624,0.014995156,974.16,0.00011657280000000001,57.227005299999995,10424,0.957269012928009,-0.010900638997554779,-3.8323827609419823,-0.02924833813449368,0.15,0.19319512858055532,0.209716796875
949,2608,5341184,5627,0.015314687,977.84,0.0001165216,57.473029399999994,10428,0.8869703412055969,-0.02355196326971054,-3.6927813813090324,-0.027664031484164298,0.15,0.2722126697190106,0.243408203125
949,2609,5343232,5629,0.012348271,969.87,0.0001164704,57.14138679,10432,0.9206151366233826,0.006004408001899719,-3.8351287618279457,-0.025590657693101093,0.15,0.2861256035976112,0.20166015625
949,2610,5345280,5631,0.017582744,961.48,0.0001164192,56.75452362,10436,0.9344639182090759,0.03620314598083496,-3.810764789581299,-0.018165766217862256,0.15,0.33512528613209724,0.2501220703125
949,2611,5347328,5633,0.014704242,962.82,0.00011636800000000001,56.81226274000001,10440,0.9513289928436279,0.01932957023382187,-3.837867870926857,-0.028766314120730385,0.15,0.292256036773324,0.2025146484375
949,2612,5349376,5635,0.015942145,964.68,0.0001163168,56.97343140000001,10444,0.9454538226127625,0.007250875234603882,-3.7541963011026382,-0.03147622535470873,0.15,0.20207770494744182,0.2236328125
949,2613,5351424,5637,0.015058368,962.35,0.0001162656,56.84438832,10448,0.9222366213798523,0.00781579315662384,-3.622413031756878,-0.02564982822514139,0.15,0.2426169659011066,0.218017578125
949,2614,5353472,5640,0.015348727,950.37,0.0001162144,55.90249354,10452,0.9075587391853333,0.010559722781181335,-3.717217318713665,-0.02239740124787204,0.15,0.27836410142481327,0.223388671875
949,2615,5355520,5642,0.017233703,937.39,0.00011616319999999999,54.94981067999999,10456,0.890061616897583,0.028204314410686493,-3.858824610710144,-0.02178718987852335,0.15,0.4248606073670089,0.2396240234375
949,2616,5357568,5644,0.019277137,938.2,0.00011611199999999999,54.978024319999996,10460,0.8668096661567688,0.05518636852502823,-3.7467584013938904,-0.022830821631941944,0.15,0.3650953061878681,0.25146484375
949,2617,5359616,5646,0.016184114,932.95,0.0001160608,54.588689589999994,10464,0.9211293458938599,-0.01579286903142929,-3.607853941619396,-0.031168720073765144,0.15,0.22901426116004586,0.2327880859375
949,2618,5361664,5648,0.01741492,938.88,0.0001160096,55.07920646,10468,0.9312303066253662,-0.0015220195055007935,-3.730194538831711,-0.02658810246794019,0.15,0.28125871950760484,0.235595703125
949,2619,5363712,5650,0.015956648,928.34,0.00011595839999999999,54.36382755,10472,0.9137998819351196,-0.027491077780723572,-3.7276972234249115,-0.030254211378633045,0.15,0.22170573053881526,0.2135009765625
949,2620,5365760,5652,0.015790138,935.74,0.00011590719999999999,54.870862990000006,10476,0.8846218585968018,0.015843167901039124,-3.777913860976696,-0.02246126375393942,0.15,0.37944386387243867,0.2205810546875
949,2621,5367808,5655,0.0144343665,936.72,0.00011585599999999998,55.02512664000001,10480,0.9174585938453674,-0.02309826761484146,-3.713606335222721,-0.024027950450545177,0.15,0.1988504382316023,0.2247314453125
949,2622,5369856,5657,0.013606695,937.58,0.00011580480000000002,55.111921820000006,10484,0.8901169300079346,0.03936941921710968,-3.8718168884515762,-0.025019791326485574,0.15,0.3480413379147649,0.219482421875
949,2623,5371904,5659,0.0138787925,933.62,0.00011575360000000002,54.87168896999999,10488,0.9569776058197021,-0.01680748164653778,-3.966690570116043,-0.029847063473425806,0.15,0.19426947366446257,0.171875
949,2624,5373952,5661,0.01623055,929.32,0.00011570240000000001,54.56462152,10492,0.9600878953933716,-0.017784349620342255,-3.7836949080228806,-0.028259823244297877,0.15,0.22592463227920234,0.2012939453125
949,2625,5376000,5663,0.017402656,929.32,0.00011565120000000001,54.56462152,10496,0.9614112973213196,-0.03780042380094528,-3.6168532371520996,-0.033657565829344094,0.15,0.1716658608056605,0.22998046875
949,2626,5378048,5666,0.014972007,933.07,0.0001156,54.87493029000001,10500,0.8758441805839539,-0.024770863354206085,-3.638263024389744,-0.03087211196543649,0.15,0.20011350326240063,0.19580078125
949,2627,5380096,5668,0.015485789,928.56,0.00011554880000000001,54.772818699999995,10504,0.8553393483161926,0.004322543740272522,-3.644423797726631,-0.023047224793117493,0.15,0.3052833597175777,0.2236328125
949,2628,5382144,5670,0.014405966,926.8,0.00011549760000000001,54.63046488999999,10508,0.9265355467796326,0.0019600242376327515,-3.660390406847,-0.029118194594047964,0.15,0.2526050563901663,0.224365234375
949,2629,5384192,5672,0.01694205,926.63,0.0001154464,54.48586521,10512,0.9585103988647461,-0.00041437894105911255,-3.734843924641609,-0.03099355986341834,0.15,0.20217737299390137,0.2218017578125
949,2630,5386240,5674,0.014747148,935.73,0.0001153952,55.04689714,10516,0.9673353433609009,-0.029611073434352875,-3.7109179496765137,-0.03448928409488872,0.15,0.16525761131197214,0.227294921875
949,2631,5388288,5676,0.015744334,935.64,0.000115344,54.94285698999999,10520,0.9494155645370483,0.02004484087228775,-3.635001428425312,-0.03220722459082026,0.15,0.2334054047241807,0.201904296875
949,2632,5390336,5679,0.014214177,943.17,0.00011529280000000001,55.40190631999999,10524,0.9450123906135559,-0.0028941333293914795,-3.729395769536495,-0.025388991314684972,0.15,0.28617660934105515,0.19775390625
949,2633,5392384,5681,0.01530357,944.54,0.0001152416,55.56151474,10528,0.9103792905807495,0.040944308042526245,-3.681620493531227,-0.027792511449661106,0.15,0.2668037787079811,0.2169189453125
949,2634,5394432,5683,0.014339945,941.18,0.0001151904,55.24444872,10532,0.8865224719047546,0.013906292617321014,-3.64386997371912,-0.022855038580019027,0.15,0.33287523640319705,0.22900390625
949,2635,5396480,5685,0.017049165,936.62,0.0001151392,54.93924198,10536,0.9262347221374512,-0.019219517707824707,-3.7133974730968475,-0.028297923476202413,0.15,0.22355006029829383,0.249267578125
949,2636,5398528,5687,0.016604763,935.54,0.00011508799999999999,54.83450383999999,10540,0.9348828792572021,-0.018601275980472565,-3.64389868080616,-0.03341091357287951,0.15,0.1994434765074402,0.2127685546875
949,2637,5400576,5689,0.016663859,937.37,0.0001150368,54.7420987,10544,0.965182363986969,-0.024584881961345673,-3.824481040239334,-0.03379323479020968,0.15,0.1882536467164755,0.2117919921875
949,2638,5402624,5692,0.014150608,937.37,0.0001149856,54.7420987,10548,0.9377071261405945,0.01756509393453598,-3.8415796011686325,-0.027708685025572777,0.15,0.37154895765706897,0.1956787109375
949,2639,5404672,5694,0.014443813,939.94,0.0001149344,54.88815150000001,10552,0.9072259664535522,-0.005045987665653229,-3.927964873611927,-0.029529844148783013,0.15,0.2560883369296789,0.1890869140625
949,2640,5406720,5696,0.012928068,945.12,0.00011488319999999999,55.0469585,10556,0.8665218353271484,0.03399258106946945,-3.6346411034464836,-0.021999672753736377,0.15,0.30419363593682647,0.2005615234375
949,2641,5408768,5698,0.01679772,949.13,0.00011483199999999999,55.349873450000004,10560,0.9247714281082153,0.03877393901348114,-3.7464885860681534,-0.027420558384619653,0.15,0.35187226720154285,0.207275390625
949,2642,5410816,5700,0.018050913,951.26,0.0001147808,55.48155199000001,10564,0.925227701663971,0.02554168552160263,-3.7535811066627502,-0.02771018075873144,0.15,0.3097486486658454,0.214111328125
949,2643,5412864,5702,0.018065201,953.0,0.0001147296,55.56070465,10568,0.9462311863899231,-0.010281816124916077,-3.652719385921955,-0.02727596982731484,0.15,0.24362188577651978,0.2296142578125
